ECOCYC	Fig6_neg_replicate1	Fig6_neg_replicate2	Fig6_pos_replicate1	Fig6_pos_replicate2
G7891	2.88038E-05	2.28695E-05	3.57258E-05	3.0029E-05
EG12539	1.16894E-05	1.69056E-05	1.49849E-05	2.97609E-05
G7741	4.39285E-05	4.55202E-05	3.9457E-05	4.54773E-05
EG10440	0.000993917	0.000816458	0.000821301	0.000852352
EG10441	0.000605788	0.000294555	0.000633685	0.000280692
EG10492	0.000281276	0.000495482	0.000311548	0.000544127
EG30043	2.70798E-05	2.07007E-05	5.58443E-06	1.85523E-05
EG30044	5.41595E-05	6.90023E-06	3.35066E-05	9.27613E-06
EG30045	4.33276E-05	0	2.23377E-05	0
EG30046	0	0	3.39474E-05	0
G7387	0	0	2.82895E-05	1.87964E-05
EG10493	6.37014E-05	8.63176E-05	8.48869E-05	9.8471E-05
EG10494	0.000144935	0.000254491	0.000159627	0.000261346
EG10495	0.000113863	0.000240821	0.000133428	0.000287447
EG10496	0.000109946	0.000214135	0.000133344	0.000206445
EG10497	9.99971E-05	0.000154825	0.000131312	0.00019047
G8221	7.83354E-05	0.000178613	9.43649E-05	0.000194522
EG10499	0.000150876	0.000203024	0.000134594	0.000222118
EG10500	0.000165844	0.000197743	0.0001892	0.000194196
EG11270	1.26372E-05	1.61005E-05	4.34344E-06	7.21477E-06
EG10501	3.15931E-05	4.42765E-05	1.79167E-05	7.5755E-05
EG10502	4.44257E-05	0.000136938	7.9794E-05	0.000139907
G0-10641	0	0	0	0
EG10503	4.47816E-05	7.60723E-05	4.28077E-05	6.31171E-05
EG11422	1.98585E-05	3.91755E-05	1.12289E-05	4.60814E-05
EG10504	5.33187E-05	7.52094E-05	7.4612E-05	0.000120674
EG10505	0.000681786	0.001107359	0.000761389	0.001243345
EG10506	0.004127275	0.004668355	0.004001462	0.004585482
G6086	3.02194E-06	9.62532E-06	3.11595E-06	1.29395E-05
G6139	2.11536E-05	1.34755E-05	2.02537E-05	2.8467E-05
G6146	7.55486E-06	9.62532E-06	3.11595E-06	5.17581E-06
G0-10430	6.04389E-06	4.04264E-05	0	5.17581E-06
G7030	1.51097E-06	1.92506E-06	4.67392E-06	2.58791E-06
G7761	0	0	0	0
G7908	7.85706E-05	0.000132829	2.96015E-05	0.000106104
G0-16638	0	1.92506E-06	3.11595E-06	0
G6085	7.44693E-06	7.37941E-06	6.82541E-06	1.13375E-05
G6138	9.10181E-06	5.27101E-06	5.11906E-06	1.41719E-05
G6145	1.07567E-05	1.79214E-05	7.67858E-06	9.9203E-06
G6509	1.90311E-05	3.05719E-05	1.10913E-05	2.55094E-05
G7029	6.6195E-06	5.27101E-06	8.53176E-06	9.9203E-06
G7762	0	0	0	0
G0-16637	4.96462E-06	3.16261E-06	1.27976E-05	7.08593E-06
G6212	3.07644E-05	6.67776E-05	3.05465E-05	4.68368E-05
G6724	2.9625E-05	2.75821E-05	2.23224E-05	5.07399E-05
G7077	3.41826E-05	3.91956E-05	2.93716E-05	3.12246E-05
G7481	4.67163E-05	3.91956E-05	2.70219E-05	3.31761E-05
G7583	0	0	0	0
G7894	4.78557E-05	4.06473E-05	4.22952E-05	5.07399E-05
G6213	2.30148E-05	2.1112E-05	2.61038E-05	3.07464E-05
G6723	3.36016E-05	2.69764E-05	3.08499E-05	4.33603E-05
G7076	3.45222E-05	3.51866E-05	2.99007E-05	5.04556E-05
G7480	3.22207E-05	2.81493E-05	2.56292E-05	4.88788E-05
G7584	0	0	0	0
G7895	1.93324E-05	2.639E-05	1.94592E-05	3.23231E-05
G6836	3.80848E-06	8.08703E-06	5.89042E-06	1.08716E-05
G6168	1.11208E-05	7.08424E-06	7.16668E-06	4.76175E-06
G6224	1.80712E-05	3.36501E-05	3.01001E-05	4.99983E-05
G6296	0	0	0	0
G6534	2.50217E-05	3.18791E-05	1.14667E-05	4.04748E-05
G7125	6.95047E-06	5.31318E-06	2.86667E-06	1.42852E-05
G6169	6.73402E-06	3.67694E-06	4.46368E-06	1.4829E-05
G6223	8.17703E-06	1.53206E-05	8.92735E-06	1.9772E-05
G6297	0	0	0	0
G6533	7.69602E-06	1.59334E-05	7.93542E-06	2.14196E-05
G7126	4.81002E-06	1.16436E-05	3.96771E-06	1.15336E-05
G7900	6.58961E-06	2.51866E-05	6.79459E-06	1.88105E-05
G6134	0.000108402	6.87843E-05	0.000111774	7.79062E-05
G7672	9.13976E-05	7.63668E-05	9.9939E-05	8.30029E-05
G7769	0.000101175	7.52836E-05	0.000103446	7.28096E-05
G6308	0	0	0	0
G6360	0.00012158	8.06996E-05	0.000124924	8.44591E-05
G6667	0.000252938	0.000210686	0.000247218	0.000184936
G6693	1.48787E-05	1.67899E-05	1.79715E-05	2.76676E-05
G7074	7.2693E-05	5.19944E-05	6.83793E-05	6.33443E-05
G7092	0	0	0	0
G7150	0	0	0	0
G7548	0.000252087	0.000183064	0.000232314	0.000186392
G0-16639	0.000245711	0.000191729	0.000237574	0.00016455
G6131	0	0	0	0
G6725	0	0	0	0
G7905	2.60643E-05	3.50522E-05	2.50087E-05	4.46414E-05
G7776	2.39671E-06	9.36422E-05	0	4.65228E-05
G7777	0	2.30737E-05	2.01878E-06	3.35334E-05
G6083	3.63448E-05	9.97713E-05	2.82031E-05	0.000102679
G6327	3.40967E-05	9.07011E-05	2.62714E-05	7.82928E-05
G7255	2.77269E-05	9.3088E-05	2.5885E-05	8.85608E-05
G6130	0.000107825	0.000218184	7.35743E-05	0.000236277
G6743	5.86392E-05	5.97678E-05	6.54426E-05	7.97563E-05
G6632	3.71932E-06	1.48082E-05	2.87626E-06	1.4333E-05
EG11783	4.90227E-05	5.21906E-05	6.75122E-05	7.82122E-05
EG12364	3.57153E-05	1.96289E-05	2.88833E-05	4.4379E-05
EG10507	6.05479E-05	4.47329E-05	3.80499E-05	6.7499E-05
EG12370	4.43647E-06	6.59437E-06	3.04965E-06	7.59853E-06
G6152	1.99435E-05	3.67865E-05	3.77517E-05	2.75304E-05
G7044	0	1.90436E-06	0	1.02403E-05
G6837	5.92271E-06	1.7755E-06	0	2.98355E-06
G6676	7.08543E-06	2.83713E-05	4.17476E-06	1.9648E-05
G7218	0	1.19294E-05	7.42661E-07	2.46723E-06
G7272	4.3462E-05	7.82254E-05	3.201E-05	7.32576E-05
G6226	0	1.02176E-05	0	4.5786E-06
G7923	1.06114E-06	3.78547E-05	7.65905E-06	4.7254E-05
G6600	1.0297E-05	1.96784E-05	5.30865E-06	3.08632E-05
EG11256	2.39671E-05	4.0714E-05	2.30652E-05	2.73664E-05
G0-10716	0	0	0	0
EG12132	0.000539305	0.000951124	0.000554754	0.000967781
G7326	0.000501457	0.000711683	0.000573334	0.000685049
G7325	0.000354903	0.000565864	0.000396025	0.000514386
G7324	0.000558193	0.001007719	0.000505556	0.001092618
EG12311	0.000139009	0.000216756	7.91544E-05	0.000152802
EG10508	0.000179786	0.000176516	0.0002064	0.000231738
EG10017	9.39601E-05	0.000110418	0.000112366	0.0001139
G7423	2.46346E-05	8.36956E-05	4.35444E-05	9.44312E-05
EG11294	8.61467E-05	0.000118486	8.68077E-05	0.000121559
EG11816	4.77845E-05	0.000108477	3.58334E-05	5.20816E-05
EG10370	0.000350691	0.000316701	0.000327016	0.000372131
EG11081	7.49862E-05	0.000159228	8.50054E-05	0.000132938
G6092	0.000327274	0.000433003	0.000436772	0.000417121
G0-8905	4.27721E-06	5.44941E-06	0	0
G0-10201	0	0	0	1.02037E-05
EG11275	0.000219045	0.000477649	0.000130303	0.000144295
G6104	0.000268341	0.00024324	0.000303903	0.000281787
G6596	0	2.01257E-06	0	4.50923E-06
EG10509	0.000195793	0.000112277	0.000173559	0.000105466
EG10511	8.14553E-05	0.00011401	0.000100156	0.000108073
EG12768	0	4.31966E-06	0	0
G7631	1.07431E-05	6.22152E-06	3.02108E-06	5.01823E-06
EG10512	0.00014319	0.000125616	0.000138664	0.000153951
G7395	0.00044761	0.000285731	0.000457712	0.000234913
EG11606	1.39675E-05	1.73716E-05	1.92026E-05	1.99355E-05
EG12253	2.95956E-05	4.22769E-05	3.32904E-05	4.91535E-05
G7003	7.05578E-05	6.10479E-05	7.49244E-05	6.85403E-05
EG11869	7.20476E-06	4.85961E-06	4.36993E-07	5.08113E-06
EG10513	0	4.44352E-06	0	8.53359E-07
EG10514	0	3.63028E-06	0	1.74295E-06
EG10515	5.09459E-06	4.63628E-06	3.00175E-06	1.74514E-05
EG10516	1.0251E-05	2.27566E-05	9.28866E-06	1.54291E-05
EG10517	3.07543E-06	5.48558E-06	3.1711E-06	6.3209E-06
G0-10439	0	0	0	0
EG10518	0.000254607	0.000303876	0.000205696	0.000255631
EG10519	0.000142359	0.000233296	0.000169237	0.000189322
G7663	0.000106647	0.000190225	0.000139542	0.000168803
G7662	0.000119996	0.000162571	0.000123729	0.000194667
EG12361	2.46277E-05	4.9506E-05	2.31365E-05	2.62458E-05
G7463	1.59437E-05	3.93569E-05	8.21985E-06	4.2668E-05
EG20110	2.6555E-05	5.61914E-05	3.69048E-05	8.54267E-05
EG10521	1.45501E-05	2.16748E-05	1.50027E-05	1.64859E-05
EG11568	4.71218E-06	1.20072E-05	0	6.72563E-06
G7717	2.32935E-05	3.63785E-05	2.32433E-05	6.69218E-05
EG10522	0.002277764	0.002309739	0.002304923	0.002020168
EG12155	0	9.57329E-06	0	0
G7928	1.95365E-05	8.23303E-05	2.40181E-05	8.75132E-05
EG11541	2.16435E-05	2.38794E-05	3.10594E-05	2.29298E-05
EG10524	2.72568E-06	3.47267E-06	1.40523E-06	1.05039E-05
EG10525	6.31511E-05	4.36632E-05	4.48662E-05	5.53998E-05
EG10526	1.33023E-06	8.47397E-07	3.42903E-07	4.55669E-06
EG10527	0	0	0	1.62596E-06
G6114	6.06787E-06	1.0542E-05	1.70635E-06	6.61354E-06
EG10528	0.0035365	0.001023807	0.003048805	0.00053796
G6637	0.000174099	0.00029575	0.000171165	0.000265826
EG12691	6.87918E-05	8.67365E-05	8.71027E-05	0.000108055
G6621	4.73999E-05	3.71632E-05	4.93443E-05	1.63929E-05
G6094	7.92393E-05	6.2756E-05	9.43512E-05	6.03555E-05
G592	8.97243E-05	7.67459E-05	7.07981E-05	6.2047E-05
G0-9602	0	4.91961E-06	3.98149E-06	3.30677E-05
G0-9605	0	4.91961E-05	0	0.000105817
G0-9607	0	0.000137749	3.98149E-06	7.93624E-05
G0-9041	2.31682E-05	0	0	0
G7073	0.000150631	0.000131548	0.000164534	0.000115599
G6422	9.46351E-05	0.00011134	0.000103648	0.000167514
G6571	1.51568E-05	4.63455E-05	1.83074E-05	4.45023E-05
EG11253	0.000201519	0.000210745	0.000187776	0.000210259
G6904	0.00098261	0.000750718	0.000973813	0.000714262
EG10529	0.000163568	0.000363067	0.000157428	0.000411494
EG10530	7.87007E-05	0.000186915	7.58565E-05	0.000143585
EG11226	0.00026555	0.000228142	0.000263143	0.000287159
EG11577	0.000286802	0.000313341	0.000326832	0.000376099
EG11576	0.000991521	0.000797545	0.001102472	0.001058392
EG11575	0.001330912	0.001133653	0.001519194	0.001364877
G6984	2.61051E-05	4.24056E-05	4.03757E-05	3.5769E-05
EG11280	0	0	0	0
EG10531	1.27977E-05	1.6305E-05	4.55027E-06	1.3605E-05
EG30047	1.43803E-05	0.000134356	4.94254E-06	4.92594E-05
EG30048	0	9.77136E-05	0	2.46297E-05
EG10532	0.00019584	0.000225239	0.000194607	0.000249425
EG30049	2.87606E-05	6.1071E-05	9.88507E-06	0
EG30050	0	0	9.88507E-06	8.20991E-06
EG30051	4.79343E-05	0.00056796	2.47127E-05	0.000303767
EG30052	0	0	0	2.52092E-05
EG30053	0	1.25016E-05	0	0
EG30054	1.43803E-05	1.22142E-05	8.40231E-05	8.20991E-06
EG10533	0.000315682	0.000306227	0.000338211	0.000354199
G6113	1.94759E-06	7.44403E-06	1.00409E-06	2.50179E-06
G7945	1.63061E-06	4.67435E-06	0	7.68023E-06
G7944	0.000188232	0.000204978	0.000198317	0.00016549
EG12587	1.40847E-05	3.54992E-05	1.32599E-05	4.71979E-05
EG12128	9.37838E-05	7.46028E-05	8.63928E-05	6.19679E-05
EG12387	0.000683545	0.000253308	0.000570624	0.000213885
EG11548	2.59231E-05	0.000120948	2.88716E-05	0.000127011
EG10534	2.77191E-05	5.08652E-05	4.26588E-05	4.42871E-05
EG11334	2.35399E-05	1.64162E-05	1.63518E-05	2.16443E-05
EG11306	0.000288812	0.000282709	0.000301357	0.000316464
EG11591	1.75386E-05	0.000187865	2.61215E-05	0.000184685
EG10535	5.13122E-06	7.13178E-06	3.3669E-06	1.51801E-05
EG10536	0.000203842	0.000209848	0.000207773	0.000258095
EG10537	0.000289965	0.000346602	0.000281068	0.000287379
EG10538	0.000192994	0.000277982	0.000217552	0.000251186
EG10539	0.003231969	0.002353391	0.00322189	0.002415162
EG10540	0.000428675	0.000531796	0.000444334	0.000507705
EG10541	0.000178493	0.000166297	0.000175298	0.000169344
EG11963	0.000121852	8.74377E-05	0.000119866	9.35557E-05
EG11961	0.000176028	0.000162026	0.000150085	0.000107829
EG11962	7.67504E-05	5.67559E-05	7.96913E-05	4.59628E-05
EG10168	1.51745E-05	3.48688E-05	2.5705E-05	3.71286E-05
EG11291	0.000179668	0.000163805	0.000181291	0.000167508
G6465	0.000565578	0.00056344	0.000637272	0.000514689
EG11293	6.28216E-05	6.55632E-05	6.95995E-05	6.8679E-05
G6573	4.3788E-05	8.81102E-05	4.62251E-05	8.57114E-05
G6574	3.26732E-05	7.94706E-05	5.51283E-05	0.000119044
G6575	0.000114222	0.00014894	0.000105687	0.00019047
G6692	3.9717E-06	2.02407E-05	0	4.42162E-05
EG10542	0.000237467	0.00029465	0.000256175	0.00032028
G6106	0.00022472	0.000139482	0.000213886	0.000182575
EG10543	0.001668991	0.002038769	0.001649392	0.001988405
EG11796	2.50135E-05	2.45545E-05	2.07178E-05	2.73906E-05
EG12455	1.15259E-05	3.55992E-05	2.19682E-05	4.06782E-05
G7642	7.2678E-05	5.03409E-05	8.2116E-05	6.31159E-05
G6565	7.47013E-05	5.71042E-05	7.43459E-05	5.45153E-05
EG10544	0.000629941	0.000331793	0.000397342	0.000201922
G7665	0.000234672	0.000237093	0.000237348	0.000235527
EG11680	0.000166007	0.000248095	0.000133265	0.000229233
G7664	0.000198378	0.000166959	0.000206042	0.000189726
EG11569	0.000326185	0.000397981	0.000328846	0.000423401
EG10855	0.000106048	0.000120505	0.000121907	0.000168134
G7888	5.79522E-05	8.83117E-05	6.24888E-05	0.000125207
G7889	5.699E-05	0.000117253	8.37767E-05	7.78235E-05
EG10545	0.000286476	0.000237713	0.000282307	0.000276109
EG10546	5.33535E-05	8.73969E-05	6.1001E-05	8.26778E-05
EG10265	0.000814523	0.001063793	0.000849228	0.001086176
EG10316	0.00049832	0.000596049	0.000525976	0.000606357
EG12666	3.11473E-05	2.13115E-05	2.43846E-05	1.08671E-05
EG11409	3.63368E-05	0.000107663	2.48329E-05	0.00011434
EG10464	3.21488E-05	4.55745E-05	2.10098E-05	3.17967E-05
EG10614	6.34981E-05	8.418E-05	6.19343E-05	9.69985E-05
G7241	5.75055E-05	0.000235372	6.11619E-05	0.000246618
G7146	1.05133E-05	1.78594E-05	1.44538E-05	2.00073E-05
EG12123	0.000536941	0.000304418	0.00057883	0.000329367
EG10547	0.000971381	0.001058342	0.000984224	0.001027383
EG10548	0.000181976	0.000278003	0.000192849	0.000352081
G6800	5.10425E-05	2.11005E-05	5.45899E-05	1.95306E-05
G6803	3.79117E-05	1.66199E-05	3.74096E-05	1.60587E-05
G6801	2.87745E-05	1.6523E-05	1.58795E-05	2.29064E-05
G6802	1.46989E-05	1.39116E-05	1.55892E-05	8.63156E-06
G6804	4.18933E-05	1.69828E-05	2.89612E-05	3.17993E-05
G6805	3.00948E-05	3.10392E-05	3.84193E-05	9.81803E-06
G6798	7.51332E-05	5.93688E-05	6.47835E-05	5.29083E-05
G6799	7.38761E-05	7.12879E-05	8.20337E-05	5.69014E-05
G6455	0.000105298	9.01437E-05	9.39822E-05	0.000124746
EG12712	0.001141979	0.000386132	0.000981668	0.000325294
EG10549	4.95283E-06	1.00963E-05	5.44736E-06	2.65798E-05
EG10550	7.93898E-05	0.000135388	0.000120719	0.000158196
G6458	2.78019E-06	8.91433E-05	3.34445E-06	5.39664E-05
EG11337	3.54616E-05	4.15657E-05	3.51021E-05	4.61598E-05
G6392	0	6.99102E-06	1.69737E-05	6.57873E-05
EG10551	7.57423E-06	3.68971E-05	1.42415E-05	3.73919E-05
EG10552	0.000221701	0.000248508	0.000226614	0.000287493
EG30055	0.000576158	0.001153519	0.000628027	0.001249958
EG10553	5.49444E-05	7.84026E-05	7.76154E-05	8.04603E-05
EG30056	0	2.09731E-05	0	0
EG30057	0.000175591	0.000461408	0.000158421	0.000366529
G6390	3.84105E-05	0.000132829	6.22369E-05	0.000178565
G6391	0.000153642	0.000293623	0.000124474	0.00020676
EG12284	8.35728E-07	3.54922E-06	2.01069E-06	3.81703E-06
G58	3.47524E-05	0.000153043	3.81704E-05	0.000134571
G6461	0.000104257	8.28399E-05	7.66758E-05	9.60029E-05
G6462	2.54886E-05	3.87504E-05	2.31896E-05	4.29217E-05
EG10948	0.00016799	0.000181174	0.0001993	0.000225888
G7293	0.00038063	0.000314363	0.000361917	0.000304814
EG11288	4.08312E-05	3.9162E-05	4.35204E-05	4.08599E-05
EG10554	0.004942013	0.001859835	0.004343693	0.000958346
EG10555	0.0014376	0.000382755	0.001278035	0.00024872
EG10556	0.000452132	0.000274902	0.000363884	0.000153915
EG10557	6.07913E-05	5.98959E-05	5.55783E-05	7.77428E-05
EG10558	0.00353353	0.001354955	0.003328267	0.000741143
EG10559	0.001780407	0.000514588	0.001426333	0.000231883
EG10560	0.000575199	0.000249901	0.000578364	0.000202583
EG10561	0.000267618	0.000166658	0.000258413	0.000122983
EG11316	0.000133055	4.94432E-05	0.000114963	3.44646E-05
EG10562	0.000587631	0.00041076	0.000549022	0.000372704
EG10563	7.59185E-06	1.26742E-05	5.66856E-06	1.38996E-05
EG10564	4.79956E-05	3.85013E-05	4.54562E-05	5.60205E-05
EG10565	5.5374E-05	7.46479E-05	5.66227E-05	6.72941E-05
EG10566	9.18455E-05	8.04205E-05	0.000107866	6.55955E-05
EG10567	0.004267246	0.002262473	0.003871776	0.002154543
EG10568	0.003592379	0.001921632	0.003344987	0.001670178
EG10569	0.002656842	0.001951907	0.002595145	0.001978472
EG11450	2.46034E-05	3.91827E-05	1.26844E-05	5.26742E-05
EG10570	0.000112257	0.00015171	0.000156856	0.000168009
EG11434	9.7741E-06	8.99366E-05	1.34375E-05	8.55626E-05
EG11599	0	0.000123732	1.96347E-06	3.91376E-05
EG11637	7.38879E-05	9.57329E-05	8.00602E-05	9.86668E-05
EG11435	8.62817E-06	7.81709E-05	6.91955E-06	6.23953E-05
EG12855	5.89179E-05	8.44479E-05	7.97352E-05	0.000132446
EG10571	0.000197628	0.000264592	0.000227952	0.000261035
EG11249	7.9434E-05	0.000150224	5.75894E-05	0.000180691
EG10572	5.79206E-05	8.51987E-05	9.98992E-05	9.55956E-05
EG11509	0	6.55948E-06	0	1.76361E-05
G0-8899	0	2.82616E-05	0	0
G6415	4.47387E-05	3.86783E-05	3.45978E-05	1.09465E-05
G6761	1.44019E-05	2.31355E-05	1.16216E-05	1.07247E-05
EG10573	9.00061E-06	6.37072E-06	1.23741E-05	3.42572E-06
EG10574	8.46144E-06	1.07804E-05	8.72465E-06	1.39747E-05
EG10575	3.58477E-06	2.53733E-06	4.10698E-06	2.0466E-06
EG12656	0.000106048	9.22046E-05	0.000103437	8.7135E-05
G6440	1.35289E-05	1.72366E-05	5.5799E-06	1.91165E-05
EG10576	0.002586553	0.002525315	0.002571304	0.002828142
G6248	8.23237E-06	1.7381E-05	5.82065E-06	2.33656E-05
EG11622	1.0063E-05	3.60771E-05	1.35129E-05	2.52517E-05
G7113	4.6782E-06	3.74647E-05	7.23559E-06	2.80439E-05
G7114	3.4719E-06	2.55196E-05	4.13065E-06	3.08759E-05
G7115	5.28398E-06	3.48688E-05	3.63223E-06	3.06311E-05
EG12136	5.0067E-06	2.13878E-05	7.28815E-06	3.2283E-05
EG12240	1.15241E-05	2.29412E-06	1.74525E-05	3.08403E-06
EG12241	9.37443E-06	4.94805E-06	7.73283E-06	7.79862E-06
EG11343	5.43802E-06	2.64143E-05	5.95763E-06	2.38669E-05
G6559	4.48418E-06	1.53814E-05	4.97933E-06	2.36315E-06
G6857	3.79117E-06	1.12704E-05	0	2.16443E-06
G6858	5.69711E-06	4.06473E-05	5.87433E-06	8.3916E-05
EG12400	2.27636E-05	4.79501E-05	2.19069E-05	5.77024E-05
EG11720	0	1.26504E-05	1.46259E-06	6.68102E-06
EG12576	6.42623E-06	1.07729E-05	4.88241E-06	7.53074E-06
EG11954	0	1.02969E-06	0	1.38423E-06
EG11953	4.0646E-07	2.07141E-06	4.19104E-07	2.08848E-06
EG11952	5.68546E-07	2.53526E-06	1.75869E-06	4.86886E-06
EG12020	0	6.65997E-06	0	2.98438E-06
EG10577	1.10715E-05	7.52308E-05	7.29352E-06	4.00324E-05
EG10578	9.97114E-06	0.000123675	4.53587E-06	8.08693E-05
EG11230	0.000690001	0.000412078	0.000696327	0.000483246
EG11880	1.84446E-05	6.07548E-05	1.76268E-05	4.85421E-05
EG11368	8.3114E-05	0.000111465	7.46738E-05	8.24148E-05
EG11532	4.63365E-05	5.57249E-05	5.53687E-05	5.63696E-05
EG10579	1.69706E-05	5.69155E-05	1.46679E-05	4.78739E-05
EG12437	1.66073E-05	4.50601E-05	2.47346E-05	4.05591E-05
EG12362	7.2079E-05	5.0836E-05	8.3943E-05	5.67662E-05
EG12438	1.4835E-05	2.80009E-05	1.24638E-05	1.88211E-05
G6912	6.79827E-05	0.000165471	5.23115E-05	0.000208544
EG10580	3.33623E-05	6.50462E-05	3.59637E-05	8.83087E-05
G6892	4.95732E-05	7.09726E-05	3.31986E-05	6.56491E-05
EG10013	7.34449E-05	0.000174696	9.65308E-05	0.000138209
G7147	0.000278019	0.000226771	0.000303351	0.000290996
EG10581	6.68142E-05	3.8849E-05	8.04518E-05	4.45454E-05
EG10582	3.87933E-05	4.43909E-05	5.40742E-05	7.87472E-05
EG10583	0.000129883	8.98947E-05	0.00015202	7.51538E-05
EG10584	0.004619944	0.002839567	0.005078457	0.003237545
EG10585	0.000147434	6.798E-05	0.000162638	6.33296E-05
EG10586	8.73422E-05	0.000117809	9.89382E-05	0.000100783
EG10587	0.000270661	0.000249217	0.000297172	0.000264067
EG11737	4.33607E-05	3.65586E-05	8.21867E-05	3.93172E-05
EG10588	0.000289822	0.000126982	0.000335346	0.000220118
EG10589	0.000112652	3.54212E-05	8.86062E-05	3.89597E-05
EG10590	1.85117E-05	3.66878E-05	3.16359E-05	5.98888E-05
EG11621	2.78827E-05	2.6257E-05	4.37501E-05	2.07634E-05
EG11504	0.00067716	0.00042844	0.000773053	0.000443788
EG10591	2.75396E-05	1.05818E-05	4.86793E-05	1.42253E-05
EG30058	0	2.76009E-05	5.02598E-05	5.56568E-05
EG30059	3.24957E-05	0	2.23377E-05	2.78284E-05
EG30060	1.08319E-05	6.90023E-06	2.23377E-05	0
EG31117	2.16638E-05	0.000144905	5.02598E-05	0.000222627
EG30061	2.70798E-05	6.90023E-06	0	1.85523E-05
EG30062	5.41595E-06	8.28028E-05	3.9091E-05	0.000139142
EG11619	5.37164E-05	6.90544E-05	6.32464E-05	7.02451E-05
EG10592	0.000320243	0.00022147	0.000316069	0.00015215
EG10593	0.001490699	0.001058381	0.001575378	0.000860117
EG10594	0.000148497	7.88305E-05	0.000137804	4.45089E-05
G7002	5.79206E-05	0.000236141	6.86807E-05	0.000124004
G0-10671	0	0	0	6.55955E-05
G6497	0.000583294	0.000273183	0.000663269	0.000280103
EG12525	0.000121073	0.000570915	0.000119418	0.000553507
G0-10689	0.000108118	0.000610031	0.000222963	0.000674581
G0-8892	6.51607E-05	8.30184E-05	6.71876E-05	0.000193446
M010	1.25234E-06	5.74398E-06	7.74776E-07	2.14493E-06
M011	0	2.24896E-06	0	7.55833E-07
M012	9.62003E-07	8.57953E-06	1.19031E-05	1.07098E-05
M013	2.57425E-05	3.87009E-05	2.12346E-05	4.23266E-05
G6205	3.20791E-05	7.02136E-05	2.24754E-05	9.22764E-05
M014	2.06102E-05	6.03389E-05	1.98949E-05	4.50638E-05
G6201	0.000320522	0.000338285	0.000327914	0.000284334
G6206	1.89246E-05	3.28786E-05	1.27723E-05	3.94848E-05
EG10595	0.000739337	0.001053138	0.000732041	0.000968872
G6364	3.48255E-05	5.77925E-05	3.65123E-05	5.26298E-05
G0-8866	0.000142818	0.000189236	3.53425E-05	3.91376E-05
G0-8901	0	0	0	0
EG30063	0	0	0	0
G0-16601	2.7168E-06	1.73068E-06	2.80131E-06	0
EG10596	0.000299589	0.000210695	0.000255776	0.000235009
EG10597	0.000472427	0.000288206	0.000554823	0.000330335
EG10598	0.000213981	7.56183E-05	0.000188427	0.000235412
EG11199	0.000368187	0.000558841	0.000412568	0.000495479
G6968	0.000184788	0.000110958	0.000172115	0.000196972
G7216	6.50917E-05	4.56821E-05	5.91535E-05	5.95218E-05
G7658	9.92925E-05	0.000104818	0.000119932	6.3166E-05
G7659	0.000300313	0.000299075	0.000354953	0.000316701
EG12799	0.000128433	0.000225233	0.0001075	0.000191505
EG12800	0.00010226	0.000219177	7.68839E-05	0.000159637
EG12801	9.9366E-05	0.000205968	0.000126877	0.000246905
G6852	0.000142083	0.000113139	0.000122908	0.000116996
EG11488	2.90656E-05	2.73709E-05	7.8182E-06	2.38087E-05
EG12008	8.83052E-05	5.51641E-05	6.28553E-05	4.58611E-05
G7457	2.50673E-05	7.64556E-05	3.28962E-05	9.30232E-05
G7410	3.37923E-05	2.20159E-05	2.21732E-05	3.2885E-05
G7533	2.20098E-05	5.36237E-05	2.86667E-05	2.51314E-05
EG10246	0.000265437	0.000205646	0.000283819	0.000188157
EG11373	5.35682E-07	1.33085E-05	4.14259E-06	6.42239E-06
EG11494	1.91597E-05	5.19372E-05	2.9003E-05	7.61041E-05
G6136	0.000129623	0.000133257	0.000156238	0.000142393
G6135	5.94057E-06	4.16275E-05	1.34758E-05	2.23843E-05
G6759	7.31206E-05	9.93022E-05	8.03662E-05	0.00014588
EG13235	0	1.075E-06	4.35003E-07	3.61286E-07
EG13236	4.90808E-06	1.43218E-05	1.1101E-05	1.87107E-05
EG11109	1.44201E-05	2.71905E-05	7.13694E-06	1.38308E-05
EG11344	7.91111E-05	0.00012767	7.92413E-05	0.00018905
G7199	2.47266E-05	5.2417E-05	3.38516E-05	5.76534E-05
EG10997	5.041E-05	8.40767E-05	3.90623E-05	9.83745E-05
EG10375	5.86929E-05	0.000106826	4.39101E-05	0.000103927
G7254	0.000774818	0.000992737	0.000807943	0.001167954
G6999	2.942E-06	7.49655E-06	0	1.13375E-05
G6420	3.83167E-05	0.000108988	3.21582E-05	7.02052E-05
G0-10715	0	0	0	0
EG11595	6.8241E-05	9.17731E-05	5.12526E-05	5.84396E-05
EG11596	0.0001447	7.87137E-05	0.00013076	0.00010164
EG11666	9.43891E-05	8.63665E-05	0.000113251	9.40592E-05
EG11597	4.91619E-05	7.12743E-05	8.21546E-05	4.93596E-05
EG11598	4.9712E-05	7.15461E-05	6.92937E-05	5.51858E-05
EG11829	3.63563E-05	4.81365E-05	3.23419E-05	3.0524E-05
